age,height,weight,experience,passing_yards,td_passes,interceptions,passes_attempted,completion_percentage,yards_per_attempt,passer_rating,passing_yards_roll3,td_passes_roll3,passes_attempted_roll3,td_rate_roll3,completion_rate_roll3,threw_td
35.0,77.0,240.0,14.0,255.0,2.0,3.0,49.0,49.0,5.2,52.7,255.0,2.0,49.0,0.04081632653061224,0.49,1
35.0,77.0,240.0,14.0,176.0,0.0,0.0,35.0,42.9,5.0,58.8,255.0,2.0,49.0,0.04081632653061224,0.49,0
35.0,77.0,240.0,14.0,176.0,0.0,0.0,35.0,42.9,5.0,58.8,228.66666666666666,1.3333333333333333,44.333333333333336,0.027210884353741496,0.4696666666666667,0
35.0,77.0,240.0,14.0,176.0,0.0,0.0,35.0,42.9,5.0,58.8,202.33333333333334,0.6666666666666666,39.666666666666664,0.013605442176870748,0.4493333333333333,0
35.0,77.0,240.0,14.0,176.0,0.0,0.0,35.0,42.9,5.0,58.8,176.0,0.0,35.0,0.0,0.429,0
35.0,77.0,240.0,14.0,217.0,0.0,2.0,33.0,54.5,6.6,49.7,176.0,0.0,35.0,0.0,0.429,0
35.0,77.0,240.0,14.0,217.0,0.0,2.0,33.0,54.5,6.6,49.7,189.66666666666666,0.0,34.333333333333336,0.0,0.4676666666666667,0
35.0,77.0,240.0,14.0,217.0,0.0,2.0,33.0,54.5,6.6,49.7,203.33333333333334,0.0,33.666666666666664,0.0,0.5063333333333334,0
35.0,77.0,240.0,14.0,217.0,0.0,2.0,33.0,54.5,6.6,49.7,217.0,0.0,33.0,0.0,0.545,0
35.0,77.0,240.0,14.0,123.0,0.0,0.0,25.0,36.0,4.9,52.6,217.0,0.0,33.0,0.0,0.545,0
35.0,77.0,240.0,14.0,123.0,0.0,0.0,25.0,36.0,4.9,52.6,185.66666666666666,0.0,30.333333333333332,0.0,0.4833333333333334,0
35.0,77.0,240.0,14.0,123.0,0.0,0.0,25.0,36.0,4.9,52.6,154.33333333333334,0.0,27.666666666666668,0.0,0.4216666666666667,0
35.0,77.0,240.0,14.0,123.0,0.0,0.0,25.0,36.0,4.9,52.6,123.0,0.0,25.0,0.0,0.36,0
35.0,77.0,240.0,14.0,226.0,2.0,1.0,21.0,61.9,10.8,110.4,123.0,0.0,25.0,0.0,0.36,1
35.0,77.0,240.0,14.0,226.0,2.0,1.0,21.0,61.9,10.8,110.4,157.33333333333334,0.6666666666666666,23.666666666666668,0.031746031746031744,0.4463333333333333,1
35.0,77.0,240.0,14.0,226.0,2.0,1.0,21.0,61.9,10.8,110.4,191.66666666666666,1.3333333333333333,22.333333333333332,0.06349206349206349,0.5326666666666666,1
35.0,77.0,240.0,14.0,226.0,2.0,1.0,21.0,61.9,10.8,110.4,226.0,2.0,21.0,0.09523809523809523,0.619,1
35.0,77.0,240.0,14.0,70.0,1.0,0.0,12.0,58.3,5.8,102.8,226.0,2.0,21.0,0.09523809523809523,0.619,1
35.0,77.0,240.0,14.0,70.0,1.0,0.0,12.0,58.3,5.8,102.8,174.0,1.6666666666666667,18.0,0.09126984126984126,0.6070000000000001,1
35.0,77.0,240.0,14.0,70.0,1.0,0.0,12.0,58.3,5.8,102.8,122.0,1.3333333333333333,15.0,0.08730158730158728,0.5949999999999999,1
35.0,77.0,240.0,14.0,70.0,1.0,0.0,12.0,58.3,5.8,102.8,70.0,1.0,12.0,0.08333333333333333,0.583,1
35.0,77.0,240.0,14.0,255.0,0.0,1.0,37.0,59.5,6.9,69.1,70.0,1.0,12.0,0.08333333333333333,0.583,0
35.0,77.0,240.0,14.0,255.0,0.0,1.0,37.0,59.5,6.9,69.1,131.66666666666666,0.6666666666666666,20.333333333333332,0.05555555555555555,0.5870000000000001,0
35.0,77.0,240.0,14.0,255.0,0.0,1.0,37.0,59.5,6.9,69.1,193.33333333333334,0.3333333333333333,28.666666666666668,0.027777777777777776,0.5909999999999999,0
35.0,77.0,240.0,14.0,255.0,0.0,1.0,37.0,59.5,6.9,69.1,255.0,0.0,37.0,0.0,0.595,0
35.0,77.0,240.0,14.0,95.0,0.0,0.0,21.0,47.6,4.5,60.6,255.0,0.0,37.0,0.0,0.595,0
35.0,77.0,240.0,14.0,95.0,0.0,0.0,21.0,47.6,4.5,60.6,201.66666666666666,0.0,31.666666666666668,0.0,0.5553333333333333,0
35.0,77.0,240.0,14.0,95.0,0.0,0.0,21.0,47.6,4.5,60.6,148.33333333333334,0.0,26.333333333333332,0.0,0.5156666666666667,0
35.0,77.0,240.0,14.0,95.0,0.0,0.0,21.0,47.6,4.5,60.6,95.0,0.0,21.0,0.0,0.47600000000000003,0
35.0,77.0,240.0,14.0,24.0,0.0,0.0,3.0,66.7,8.0,91.0,95.0,0.0,21.0,0.0,0.47600000000000003,0
35.0,77.0,240.0,14.0,24.0,0.0,0.0,3.0,66.7,8.0,91.0,71.33333333333333,0.0,15.0,0.0,0.5396666666666667,0
35.0,77.0,240.0,14.0,24.0,0.0,0.0,3.0,66.7,8.0,91.0,47.666666666666664,0.0,9.0,0.0,0.6033333333333334,0
35.0,77.0,240.0,14.0,24.0,0.0,0.0,3.0,66.7,8.0,91.0,24.0,0.0,3.0,0.0,0.667,0
35.0,77.0,240.0,14.0,246.0,0.0,2.0,37.0,64.9,6.6,61.3,24.0,0.0,3.0,0.0,0.667,0
35.0,77.0,240.0,14.0,246.0,0.0,2.0,37.0,64.9,6.6,61.3,98.0,0.0,14.333333333333334,0.0,0.661,0
35.0,77.0,240.0,14.0,246.0,0.0,2.0,37.0,64.9,6.6,61.3,172.0,0.0,25.666666666666668,0.0,0.6549999999999999,0
35.0,77.0,240.0,14.0,246.0,0.0,2.0,37.0,64.9,6.6,61.3,246.0,0.0,37.0,0.0,0.649,0
35.0,77.0,240.0,14.0,202.0,1.0,0.0,31.0,77.4,6.5,104.5,246.0,0.0,37.0,0.0,0.649,1
35.0,77.0,240.0,14.0,202.0,1.0,0.0,31.0,77.4,6.5,104.5,231.33333333333334,0.3333333333333333,35.0,0.01075268817204301,0.6906666666666667,1
35.0,77.0,240.0,14.0,202.0,1.0,0.0,31.0,77.4,6.5,104.5,216.66666666666666,0.6666666666666666,33.0,0.02150537634408602,0.7323333333333334,1
35.0,77.0,240.0,14.0,202.0,1.0,0.0,31.0,77.4,6.5,104.5,202.0,1.0,31.0,0.03225806451612903,0.774,1
35.0,77.0,240.0,14.0,221.0,1.0,0.0,37.0,62.2,6.0,87.8,202.0,1.0,31.0,0.03225806451612903,0.774,1
35.0,77.0,240.0,14.0,221.0,1.0,0.0,37.0,62.2,6.0,87.8,208.33333333333334,1.0,33.0,0.03051438535309503,0.7233333333333333,1
35.0,77.0,240.0,14.0,221.0,1.0,0.0,37.0,62.2,6.0,87.8,214.66666666666666,1.0,35.0,0.02877070619006103,0.6726666666666667,1
35.0,77.0,240.0,14.0,221.0,1.0,0.0,37.0,62.2,6.0,87.8,221.0,1.0,37.0,0.02702702702702703,0.622,1
35.0,77.0,240.0,14.0,121.0,0.0,3.0,35.0,42.9,3.5,16.5,221.0,1.0,37.0,0.02702702702702703,0.622,0
35.0,77.0,240.0,14.0,121.0,0.0,3.0,35.0,42.9,3.5,16.5,187.66666666666666,0.6666666666666666,36.333333333333336,0.018018018018018018,0.5576666666666666,0
35.0,77.0,240.0,14.0,121.0,0.0,3.0,35.0,42.9,3.5,16.5,154.33333333333334,0.3333333333333333,35.666666666666664,0.009009009009009009,0.49333333333333335,0
35.0,77.0,240.0,14.0,121.0,0.0,3.0,35.0,42.9,3.5,16.5,121.0,0.0,35.0,0.0,0.429,0
35.0,77.0,240.0,14.0,143.0,0.0,1.0,29.0,48.3,4.9,48.5,121.0,0.0,35.0,0.0,0.429,0
35.0,77.0,240.0,14.0,143.0,0.0,1.0,29.0,48.3,4.9,48.5,128.33333333333334,0.0,33.0,0.0,0.447,0
35.0,77.0,240.0,14.0,143.0,0.0,1.0,29.0,48.3,4.9,48.5,135.66666666666666,0.0,31.0,0.0,0.465,0
35.0,77.0,240.0,14.0,143.0,0.0,1.0,29.0,48.3,4.9,48.5,143.0,0.0,29.0,0.0,0.483,0
35.0,77.0,240.0,14.0,171.0,1.0,0.0,24.0,75.0,7.1,108.2,143.0,0.0,29.0,0.0,0.483,1
35.0,77.0,240.0,14.0,171.0,1.0,0.0,24.0,75.0,7.1,108.2,152.33333333333334,0.3333333333333333,27.333333333333332,0.013888888888888888,0.572,1
35.0,77.0,240.0,14.0,171.0,1.0,0.0,24.0,75.0,7.1,108.2,161.66666666666666,0.6666666666666666,25.666666666666668,0.027777777777777776,0.661,1
35.0,77.0,240.0,14.0,171.0,1.0,0.0,24.0,75.0,7.1,108.2,171.0,1.0,24.0,0.041666666666666664,0.75,1
35.0,77.0,240.0,14.0,171.0,0.0,0.0,26.0,57.7,6.6,77.6,171.0,1.0,24.0,0.041666666666666664,0.75,0
35.0,77.0,240.0,14.0,171.0,0.0,0.0,26.0,57.7,6.6,77.6,171.0,0.6666666666666666,24.666666666666668,0.027777777777777776,0.6923333333333334,0
35.0,77.0,240.0,14.0,171.0,0.0,0.0,26.0,57.7,6.6,77.6,171.0,0.3333333333333333,25.333333333333332,0.013888888888888888,0.6346666666666667,0
35.0,77.0,240.0,14.0,171.0,0.0,0.0,26.0,57.7,6.6,77.6,171.0,0.0,26.0,0.0,0.5770000000000001,0
35.0,77.0,240.0,14.0,174.0,1.0,2.0,33.0,54.5,5.3,54.4,171.0,0.0,26.0,0.0,0.5770000000000001,1
35.0,77.0,240.0,14.0,174.0,1.0,2.0,33.0,54.5,5.3,54.4,172.0,0.3333333333333333,28.333333333333332,0.010101010101010102,0.5663333333333335,1
35.0,77.0,240.0,14.0,174.0,1.0,2.0,33.0,54.5,5.3,54.4,173.0,0.6666666666666666,30.666666666666668,0.020202020202020204,0.5556666666666668,1
35.0,77.0,240.0,14.0,174.0,1.0,2.0,33.0,54.5,5.3,54.4,174.0,1.0,33.0,0.030303030303030304,0.545,1
35.0,77.0,240.0,14.0,186.0,3.0,1.0,17.0,58.8,10.9,111.8,174.0,1.0,33.0,0.030303030303030304,0.545,1
35.0,77.0,240.0,14.0,186.0,3.0,1.0,17.0,58.8,10.9,111.8,178.0,1.6666666666666667,27.666666666666668,0.07902554961378491,0.5593333333333333,1
35.0,77.0,240.0,14.0,186.0,3.0,1.0,17.0,58.8,10.9,111.8,182.0,2.3333333333333335,22.333333333333332,0.12774806892453952,0.5736666666666667,1
35.0,77.0,240.0,14.0,186.0,3.0,1.0,17.0,58.8,10.9,111.8,186.0,3.0,17.0,0.17647058823529413,0.588,1
35.0,77.0,240.0,14.0,69.0,0.0,0.0,17.0,35.3,4.1,48.4,186.0,3.0,17.0,0.17647058823529413,0.588,0
35.0,77.0,240.0,14.0,69.0,0.0,0.0,17.0,35.3,4.1,48.4,147.0,2.0,17.0,0.1176470588235294,0.5096666666666666,0
35.0,77.0,240.0,14.0,69.0,0.0,0.0,17.0,35.3,4.1,48.4,108.0,1.0,17.0,0.05882352941176471,0.43133333333333335,0
35.0,77.0,240.0,14.0,69.0,0.0,0.0,17.0,35.3,4.1,48.4,69.0,0.0,17.0,0.0,0.353,0
35.0,77.0,240.0,14.0,163.0,1.0,0.0,25.0,64.0,6.5,95.9,69.0,0.0,17.0,0.0,0.353,1
35.0,77.0,240.0,14.0,163.0,1.0,0.0,25.0,64.0,6.5,95.9,100.33333333333333,0.3333333333333333,19.666666666666668,0.013333333333333334,0.4486666666666667,1
35.0,77.0,240.0,14.0,163.0,1.0,0.0,25.0,64.0,6.5,95.9,131.66666666666666,0.6666666666666666,22.333333333333332,0.02666666666666667,0.5443333333333333,1
35.0,77.0,240.0,14.0,163.0,1.0,0.0,25.0,64.0,6.5,95.9,163.0,1.0,25.0,0.04,0.64,1
35.0,77.0,240.0,14.0,147.0,0.0,3.0,28.0,46.4,5.3,23.1,163.0,1.0,25.0,0.04,0.64,0
35.0,77.0,240.0,14.0,147.0,0.0,3.0,28.0,46.4,5.3,23.1,157.66666666666666,0.6666666666666666,26.0,0.02666666666666667,0.5813333333333334,0
35.0,77.0,240.0,14.0,147.0,0.0,3.0,28.0,46.4,5.3,23.1,152.33333333333334,0.3333333333333333,27.0,0.013333333333333334,0.5226666666666667,0
35.0,77.0,240.0,14.0,147.0,0.0,3.0,28.0,46.4,5.3,23.1,147.0,0.0,28.0,0.0,0.46399999999999997,0
35.0,77.0,240.0,14.0,267.0,3.0,1.0,41.0,53.7,6.5,88.2,147.0,0.0,28.0,0.0,0.46399999999999997,1
35.0,77.0,240.0,14.0,267.0,3.0,1.0,41.0,53.7,6.5,88.2,187.0,1.0,32.333333333333336,0.024390243902439022,0.4883333333333333,1
35.0,77.0,240.0,14.0,267.0,3.0,1.0,41.0,53.7,6.5,88.2,227.0,2.0,36.666666666666664,0.048780487804878044,0.5126666666666667,1
35.0,77.0,240.0,14.0,267.0,3.0,1.0,41.0,53.7,6.5,88.2,267.0,3.0,41.0,0.07317073170731707,0.537,1
35.0,77.0,240.0,14.0,298.0,1.0,0.0,38.0,50.0,7.8,85.2,267.0,3.0,41.0,0.07317073170731707,0.537,1
35.0,77.0,240.0,14.0,298.0,1.0,0.0,38.0,50.0,7.8,85.2,277.3333333333333,2.3333333333333335,40.0,0.05755241762943945,0.5246666666666667,1
35.0,77.0,240.0,14.0,298.0,1.0,0.0,38.0,50.0,7.8,85.2,287.6666666666667,1.6666666666666667,39.0,0.04193410355156183,0.5123333333333333,1
35.0,77.0,240.0,14.0,298.0,1.0,0.0,38.0,50.0,7.8,85.2,298.0,1.0,38.0,0.02631578947368421,0.5,1
35.0,77.0,240.0,14.0,61.0,0.0,1.0,13.0,46.2,4.7,28.0,298.0,1.0,38.0,0.02631578947368421,0.5,0
35.0,77.0,240.0,14.0,61.0,0.0,1.0,13.0,46.2,4.7,28.0,219.0,0.6666666666666666,29.666666666666668,0.017543859649122806,0.48733333333333334,0
35.0,77.0,240.0,14.0,61.0,0.0,1.0,13.0,46.2,4.7,28.0,140.0,0.3333333333333333,21.333333333333332,0.008771929824561403,0.4746666666666666,0
35.0,77.0,240.0,14.0,61.0,0.0,1.0,13.0,46.2,4.7,28.0,61.0,0.0,13.0,0.0,0.462,0
35.0,77.0,240.0,14.0,266.0,2.0,0.0,38.0,55.3,7.0,94.8,61.0,0.0,13.0,0.0,0.462,1
35.0,77.0,240.0,14.0,266.0,2.0,0.0,38.0,55.3,7.0,94.8,129.33333333333334,0.6666666666666666,21.333333333333332,0.017543859649122806,0.4923333333333333,1
35.0,77.0,240.0,14.0,266.0,2.0,0.0,38.0,55.3,7.0,94.8,197.66666666666666,1.3333333333333333,29.666666666666668,0.03508771929824561,0.5226666666666667,1
35.0,77.0,240.0,14.0,266.0,2.0,0.0,38.0,55.3,7.0,94.8,266.0,2.0,38.0,0.05263157894736842,0.5529999999999999,1
35.0,77.0,240.0,14.0,103.0,0.0,0.0,23.0,39.1,4.5,53.4,266.0,2.0,38.0,0.05263157894736842,0.5529999999999999,0
35.0,77.0,240.0,14.0,103.0,0.0,0.0,23.0,39.1,4.5,53.4,211.66666666666666,1.3333333333333333,33.0,0.03508771929824561,0.49899999999999994,0
35.0,77.0,240.0,14.0,103.0,0.0,0.0,23.0,39.1,4.5,53.4,157.33333333333334,0.6666666666666666,28.0,0.017543859649122806,0.445,0
35.0,77.0,240.0,14.0,103.0,0.0,0.0,23.0,39.1,4.5,53.4,103.0,0.0,23.0,0.0,0.391,0
35.0,77.0,240.0,14.0,401.0,2.0,1.0,34.0,67.6,11.8,115.0,103.0,0.0,23.0,0.0,0.391,1
35.0,77.0,240.0,14.0,401.0,2.0,1.0,34.0,67.6,11.8,115.0,202.33333333333334,0.6666666666666666,26.666666666666668,0.0196078431372549,0.486,1
35.0,77.0,240.0,14.0,401.0,2.0,1.0,34.0,67.6,11.8,115.0,301.6666666666667,1.3333333333333333,30.333333333333332,0.0392156862745098,0.581,1
35.0,77.0,240.0,14.0,401.0,2.0,1.0,34.0,67.6,11.8,115.0,401.0,2.0,34.0,0.058823529411764705,0.6759999999999999,1
35.0,77.0,240.0,14.0,268.0,1.0,0.0,30.0,60.0,8.9,100.4,401.0,2.0,34.0,0.058823529411764705,0.6759999999999999,1
35.0,77.0,240.0,14.0,268.0,1.0,0.0,30.0,60.0,8.9,100.4,356.6666666666667,1.6666666666666667,32.666666666666664,0.05032679738562091,0.6506666666666666,1
35.0,77.0,240.0,14.0,268.0,1.0,0.0,30.0,60.0,8.9,100.4,312.3333333333333,1.3333333333333333,31.333333333333332,0.04183006535947712,0.6253333333333333,1
35.0,77.0,240.0,14.0,268.0,1.0,0.0,30.0,60.0,8.9,100.4,268.0,1.0,30.0,0.03333333333333333,0.6,1
35.0,77.0,240.0,14.0,164.0,0.0,1.0,31.0,54.8,5.3,56.4,268.0,1.0,30.0,0.03333333333333333,0.6,0
35.0,77.0,240.0,14.0,164.0,0.0,1.0,31.0,54.8,5.3,56.4,233.33333333333334,0.6666666666666666,30.333333333333332,0.022222222222222223,0.5826666666666666,0
35.0,77.0,240.0,14.0,164.0,0.0,1.0,31.0,54.8,5.3,56.4,198.66666666666666,0.3333333333333333,30.666666666666668,0.011111111111111112,0.5653333333333332,0
35.0,77.0,240.0,14.0,164.0,0.0,1.0,31.0,54.8,5.3,56.4,164.0,0.0,31.0,0.0,0.5479999999999999,0
35.0,77.0,240.0,14.0,119.0,0.0,0.0,23.0,39.1,5.2,56.2,164.0,0.0,31.0,0.0,0.5479999999999999,0
35.0,77.0,240.0,14.0,119.0,0.0,0.0,23.0,39.1,5.2,56.2,149.0,0.0,28.333333333333332,0.0,0.49566666666666664,0
35.0,77.0,240.0,14.0,119.0,0.0,0.0,23.0,39.1,5.2,56.2,134.0,0.0,25.666666666666668,0.0,0.44333333333333336,0
35.0,77.0,240.0,14.0,119.0,0.0,0.0,23.0,39.1,5.2,56.2,119.0,0.0,23.0,0.0,0.391,0
35.0,77.0,240.0,14.0,100.0,0.0,1.0,25.0,52.0,4.0,45.4,119.0,0.0,23.0,0.0,0.391,0
35.0,77.0,240.0,14.0,100.0,0.0,1.0,25.0,52.0,4.0,45.4,112.66666666666667,0.0,23.666666666666668,0.0,0.434,0
35.0,77.0,240.0,14.0,100.0,0.0,1.0,25.0,52.0,4.0,45.4,106.33333333333333,0.0,24.333333333333332,0.0,0.47700000000000004,0
35.0,77.0,240.0,14.0,100.0,0.0,1.0,25.0,52.0,4.0,45.4,100.0,0.0,25.0,0.0,0.52,0
35.0,77.0,240.0,14.0,39.0,0.0,1.0,9.0,44.4,4.3,17.6,100.0,0.0,25.0,0.0,0.52,0
35.0,77.0,240.0,14.0,39.0,0.0,1.0,9.0,44.4,4.3,17.6,79.66666666666667,0.0,19.666666666666668,0.0,0.49466666666666664,0
35.0,77.0,240.0,14.0,39.0,0.0,1.0,9.0,44.4,4.3,17.6,59.333333333333336,0.0,14.333333333333334,0.0,0.4693333333333333,0
35.0,77.0,240.0,14.0,39.0,0.0,1.0,9.0,44.4,4.3,17.6,39.0,0.0,9.0,0.0,0.444,0
35.0,77.0,240.0,14.0,304.0,3.0,1.0,16.0,68.8,19.0,125.0,39.0,0.0,9.0,0.0,0.444,1
35.0,77.0,240.0,14.0,304.0,3.0,1.0,16.0,68.8,19.0,125.0,127.33333333333333,1.0,11.333333333333334,0.0625,0.5253333333333333,1
35.0,77.0,240.0,14.0,304.0,3.0,1.0,16.0,68.8,19.0,125.0,215.66666666666666,2.0,13.666666666666666,0.125,0.6066666666666666,1
35.0,77.0,240.0,14.0,304.0,3.0,1.0,16.0,68.8,19.0,125.0,304.0,3.0,16.0,0.1875,0.688,1
35.0,77.0,240.0,14.0,194.0,0.0,1.0,38.0,52.6,5.1,56.2,304.0,3.0,16.0,0.1875,0.688,0
35.0,77.0,240.0,14.0,194.0,0.0,1.0,38.0,52.6,5.1,56.2,267.3333333333333,2.0,23.333333333333332,0.125,0.634,0
35.0,77.0,240.0,14.0,194.0,0.0,1.0,38.0,52.6,5.1,56.2,230.66666666666666,1.0,30.666666666666668,0.0625,0.58,0
35.0,77.0,240.0,14.0,194.0,0.0,1.0,38.0,52.6,5.1,56.2,194.0,0.0,38.0,0.0,0.526,0
35.0,77.0,240.0,14.0,231.0,1.0,1.0,23.0,47.8,10.0,80.2,194.0,0.0,38.0,0.0,0.526,1
35.0,77.0,240.0,14.0,231.0,1.0,1.0,23.0,47.8,10.0,80.2,206.33333333333334,0.3333333333333333,33.0,0.014492753623188406,0.5100000000000001,1
35.0,77.0,240.0,14.0,231.0,1.0,1.0,23.0,47.8,10.0,80.2,218.66666666666666,0.6666666666666666,28.0,0.028985507246376812,0.49399999999999994,1
35.0,77.0,240.0,14.0,231.0,1.0,1.0,23.0,47.8,10.0,80.2,231.0,1.0,23.0,0.043478260869565216,0.478,1
35.0,77.0,240.0,14.0,170.0,1.0,1.0,37.0,45.9,4.6,57.3,231.0,1.0,23.0,0.043478260869565216,0.478,1
35.0,77.0,240.0,14.0,170.0,1.0,1.0,37.0,45.9,4.6,57.3,210.66666666666666,1.0,27.666666666666668,0.03799451625538582,0.4716666666666667,1
35.0,77.0,240.0,14.0,170.0,1.0,1.0,37.0,45.9,4.6,57.3,190.33333333333334,1.0,32.333333333333336,0.03251077164120642,0.4653333333333333,1
35.0,77.0,240.0,14.0,170.0,1.0,1.0,37.0,45.9,4.6,57.3,170.0,1.0,37.0,0.02702702702702703,0.45899999999999996,1
35.0,77.0,240.0,14.0,160.0,1.0,1.0,33.0,42.4,4.8,55.1,170.0,1.0,37.0,0.02702702702702703,0.45899999999999996,1
35.0,77.0,240.0,14.0,160.0,1.0,1.0,33.0,42.4,4.8,55.1,166.66666666666666,1.0,35.666666666666664,0.02811902811902812,0.4473333333333333,1
35.0,77.0,240.0,14.0,160.0,1.0,1.0,33.0,42.4,4.8,55.1,163.33333333333334,1.0,34.333333333333336,0.02921102921102921,0.43566666666666665,1
35.0,77.0,240.0,14.0,160.0,1.0,1.0,33.0,42.4,4.8,55.1,160.0,1.0,33.0,0.030303030303030304,0.424,1
35.0,77.0,240.0,14.0,188.0,2.0,0.0,24.0,62.5,7.8,114.6,160.0,1.0,33.0,0.030303030303030304,0.424,1
35.0,77.0,240.0,14.0,188.0,2.0,0.0,24.0,62.5,7.8,114.6,169.33333333333334,1.3333333333333333,30.0,0.047979797979797977,0.49099999999999994,1
35.0,77.0,240.0,14.0,188.0,2.0,0.0,24.0,62.5,7.8,114.6,178.66666666666666,1.6666666666666667,27.0,0.06565656565656565,0.5579999999999999,1
35.0,77.0,240.0,14.0,188.0,2.0,0.0,24.0,62.5,7.8,114.6,188.0,2.0,24.0,0.08333333333333333,0.625,1
35.0,77.0,240.0,14.0,184.0,0.0,2.0,35.0,45.7,5.3,38.3,188.0,2.0,24.0,0.08333333333333333,0.625,0
35.0,77.0,240.0,14.0,184.0,0.0,2.0,35.0,45.7,5.3,38.3,186.66666666666666,1.3333333333333333,27.666666666666668,0.05555555555555555,0.5690000000000001,0
35.0,77.0,240.0,14.0,184.0,0.0,2.0,35.0,45.7,5.3,38.3,185.33333333333334,0.6666666666666666,31.333333333333332,0.027777777777777776,0.513,0
35.0,77.0,240.0,14.0,184.0,0.0,2.0,35.0,45.7,5.3,38.3,184.0,0.0,35.0,0.0,0.457,0
35.0,77.0,240.0,14.0,353.0,1.0,2.0,40.0,65.0,8.8,80.5,184.0,0.0,35.0,0.0,0.457,1
35.0,77.0,240.0,14.0,353.0,1.0,2.0,40.0,65.0,8.8,80.5,240.33333333333334,0.3333333333333333,36.666666666666664,0.008333333333333333,0.5213333333333333,1
35.0,77.0,240.0,14.0,353.0,1.0,2.0,40.0,65.0,8.8,80.5,296.6666666666667,0.6666666666666666,38.333333333333336,0.016666666666666666,0.5856666666666667,1
35.0,77.0,240.0,14.0,353.0,1.0,2.0,40.0,65.0,8.8,80.5,353.0,1.0,40.0,0.025,0.65,1
35.0,77.0,240.0,14.0,129.0,1.0,1.0,17.0,52.9,7.6,72.9,353.0,1.0,40.0,0.025,0.65,1
35.0,77.0,240.0,14.0,129.0,1.0,1.0,17.0,52.9,7.6,72.9,278.3333333333333,1.0,32.333333333333336,0.03627450980392157,0.6096666666666667,1
35.0,77.0,240.0,14.0,129.0,1.0,1.0,17.0,52.9,7.6,72.9,203.66666666666666,1.0,24.666666666666668,0.047549019607843135,0.5693333333333334,1
35.0,77.0,240.0,14.0,129.0,1.0,1.0,17.0,52.9,7.6,72.9,129.0,1.0,17.0,0.058823529411764705,0.529,1
35.0,77.0,240.0,14.0,163.0,1.0,1.0,29.0,51.7,5.6,65.7,129.0,1.0,17.0,0.058823529411764705,0.529,1
35.0,77.0,240.0,14.0,163.0,1.0,1.0,29.0,51.7,5.6,65.7,140.33333333333334,1.0,21.0,0.050709939148073015,0.525,1
35.0,77.0,240.0,14.0,163.0,1.0,1.0,29.0,51.7,5.6,65.7,151.66666666666666,1.0,25.0,0.04259634888438133,0.521,1
35.0,77.0,240.0,14.0,163.0,1.0,1.0,29.0,51.7,5.6,65.7,163.0,1.0,29.0,0.034482758620689655,0.517,1
35.0,77.0,240.0,14.0,207.0,0.0,0.0,37.0,40.5,5.6,59.2,163.0,1.0,29.0,0.034482758620689655,0.517,0
35.0,77.0,240.0,14.0,207.0,0.0,0.0,37.0,40.5,5.6,59.2,177.66666666666666,0.6666666666666666,31.666666666666668,0.022988505747126436,0.4796666666666667,0
35.0,77.0,240.0,14.0,207.0,0.0,0.0,37.0,40.5,5.6,59.2,192.33333333333334,0.3333333333333333,34.333333333333336,0.011494252873563218,0.4423333333333333,0
35.0,77.0,240.0,14.0,207.0,0.0,0.0,37.0,40.5,5.6,59.2,207.0,0.0,37.0,0.0,0.405,0
35.0,77.0,240.0,14.0,192.0,2.0,0.0,27.0,48.1,7.1,96.5,207.0,0.0,37.0,0.0,0.405,1
35.0,77.0,240.0,14.0,192.0,2.0,0.0,27.0,48.1,7.1,96.5,202.0,0.6666666666666666,33.666666666666664,0.024691358024691357,0.4303333333333334,1
35.0,77.0,240.0,14.0,192.0,2.0,0.0,27.0,48.1,7.1,96.5,197.0,1.3333333333333333,30.333333333333332,0.04938271604938271,0.45566666666666666,1
35.0,77.0,240.0,14.0,192.0,2.0,0.0,27.0,48.1,7.1,96.5,192.0,2.0,27.0,0.07407407407407407,0.48100000000000004,1
35.0,77.0,240.0,14.0,165.0,0.0,3.0,25.0,48.0,6.6,30.0,192.0,2.0,27.0,0.07407407407407407,0.48100000000000004,0
35.0,77.0,240.0,14.0,165.0,0.0,3.0,25.0,48.0,6.6,30.0,183.0,1.3333333333333333,26.333333333333332,0.04938271604938271,0.48066666666666674,0
35.0,77.0,240.0,14.0,165.0,0.0,3.0,25.0,48.0,6.6,30.0,174.0,0.6666666666666666,25.666666666666668,0.024691358024691357,0.4803333333333333,0
35.0,77.0,240.0,14.0,165.0,0.0,3.0,25.0,48.0,6.6,30.0,165.0,0.0,25.0,0.0,0.48,0
35.0,77.0,240.0,14.0,130.0,1.0,0.0,15.0,46.7,8.7,99.3,165.0,0.0,25.0,0.0,0.48,1
35.0,77.0,240.0,14.0,130.0,1.0,0.0,15.0,46.7,8.7,99.3,153.33333333333334,0.3333333333333333,21.666666666666668,0.022222222222222223,0.4756666666666667,1
35.0,77.0,240.0,14.0,130.0,1.0,0.0,15.0,46.7,8.7,99.3,141.66666666666666,0.6666666666666666,18.333333333333332,0.044444444444444446,0.4713333333333334,1
35.0,77.0,240.0,14.0,130.0,1.0,0.0,15.0,46.7,8.7,99.3,130.0,1.0,15.0,0.06666666666666667,0.467,1
35.0,77.0,240.0,14.0,89.0,0.0,1.0,21.0,57.1,4.2,47.5,130.0,1.0,15.0,0.06666666666666667,0.467,0
